user_id,registration_date,age,gender,region,acq_channel,buyer_segment,cohort_week,cohort_month
40267,2024-11-30 17:22:00,20,M,Новосибирск,SEO,rare,2024-11-25,2024-11-01
40268,2024-11-30 00:01:00,65,M,Санкт-Петербург,TikTok,rare,2024-11-25,2024-11-01
40269,2024-11-30 09:47:00,21,F,Москва,TikTok,medium,2024-11-25,2024-11-01
40270,2024-11-30 18:40:00,45,F,Москва,TikTok,medium,2024-11-25,2024-11-01
40271,2024-11-30 11:06:00,53,F,Москва,TikTok,rare,2024-11-25,2024-11-01
40272,2024-11-30 11:40:00,31,F,Новосибирск,Social Media,medium,2024-11-25,2024-11-01
40273,2024-11-30 14:36:00,69,M,Нижний Новгород,TikTok,regular,2024-11-25,2024-11-01
40274,2024-11-30 04:21:00,65,M,Другие регионы,TikTok,regular,2024-11-25,2024-11-01
40275,2024-11-30 20:42:00,39,M,Нижний Новгород,Social Media,rare,2024-11-25,2024-11-01
40276,2024-11-30 05:38:00,42,M,Другие регионы,TikTok,one_time,2024-11-25,2024-11-01
40277,2024-11-30 20:32:00,70,M,Москва,TikTok,rare,2024-11-25,2024-11-01
40278,2024-11-30 17:32:00,65,F,Нижний Новгород,Affiliate,regular,2024-11-25,2024-11-01
40279,2024-11-30 06:27:00,21,F,Другие регионы,TikTok,rare,2024-11-25,2024-11-01
40280,2024-11-30 07:14:00,32,M,Санкт-Петербург,TikTok,medium,2024-11-25,2024-11-01
40281,2024-11-30 07:32:00,49,M,Санкт-Петербург,SEO,rare,2024-11-25,2024-11-01
40282,2024-11-30 11:58:00,29,M,Другие регионы,SEO,medium,2024-11-25,2024-11-01
40283,2024-11-30 03:51:00,36,F,Санкт-Петербург,TikTok,medium,2024-11-25,2024-11-01
40284,2024-11-30 18:47:00,25,F,Санкт-Петербург,TikTok,rare,2024-11-25,2024-11-01
40285,2024-11-30 19:42:00,30,M,Санкт-Петербург,TikTok,rare,2024-11-25,2024-11-01
40286,2024-11-30 18:32:00,64,M,Другие регионы,TikTok,rare,2024-11-25,2024-11-01
40287,2024-11-30 15:56:00,26,M,Краснодар,TikTok,medium,2024-11-25,2024-11-01
40288,2024-11-30 07:46:00,50,M,Москва,SEO,regular,2024-11-25,2024-11-01
40289,2024-11-30 01:26:00,30,F,Другие регионы,TikTok,medium,2024-11-25,2024-11-01
40290,2024-11-30 23:40:00,50,F,Москва,TikTok,one_time,2024-11-25,2024-11-01
40291,2024-11-30 11:41:00,51,F,Москва,Affiliate,regular,2024-11-25,2024-11-01
40292,2024-11-30 22:40:00,38,F,Москва,TikTok,rare,2024-11-25,2024-11-01
40293,2024-11-30 06:54:00,68,F,Санкт-Петербург,Email Marketing,rare,2024-11-25,2024-11-01
40294,2024-11-30 21:18:00,60,M,Другие регионы,SEO,one_time,2024-11-25,2024-11-01
40295,2024-11-30 22:20:00,31,M,Ростов-на-Дону,TikTok,regular,2024-11-25,2024-11-01
40296,2024-11-30 03:58:00,32,F,Новосибирск,TikTok,one_time,2024-11-25,2024-11-01
40297,2024-11-30 15:35:00,29,M,Краснодар,TikTok,medium,2024-11-25,2024-11-01
40298,2024-11-30 06:05:00,21,M,Санкт-Петербург,TikTok,one_time,2024-11-25,2024-11-01
40299,2024-11-30 15:18:00,66,F,Другие регионы,TikTok,rare,2024-11-25,2024-11-01
40300,2024-11-30 06:03:00,60,F,Другие регионы,TikTok,medium,2024-11-25,2024-11-01
40301,2024-11-30 03:51:00,30,F,Другие регионы,Affiliate,medium,2024-11-25,2024-11-01
40302,2024-11-30 17:31:00,18,F,Краснодар,TikTok,regular,2024-11-25,2024-11-01
40303,2024-11-30 10:01:00,59,F,Другие регионы,TikTok,medium,2024-11-25,2024-11-01
40304,2024-11-30 03:09:00,23,F,Москва,TikTok,rare,2024-11-25,2024-11-01
40305,2024-12-01 08:09:00,40,M,Москва,TikTok,medium,2024-11-25,2024-12-01
40306,2024-12-01 23:09:00,47,M,Другие регионы,Social Media,medium,2024-11-25,2024-12-01
40307,2024-12-01 04:45:00,31,F,Москва,TikTok,regular,2024-11-25,2024-12-01
40308,2024-12-01 18:05:00,58,M,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40309,2024-12-01 15:44:00,33,M,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40310,2024-12-01 14:03:00,29,M,Екатеринбург,TikTok,medium,2024-11-25,2024-12-01
40311,2024-12-01 01:30:00,43,F,Москва,TikTok,rare,2024-11-25,2024-12-01
40312,2024-12-01 22:01:00,46,F,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40313,2024-12-01 12:26:00,46,M,Другие регионы,Affiliate,medium,2024-11-25,2024-12-01
40314,2024-12-01 04:32:00,29,F,Московская область,TikTok,one_time,2024-11-25,2024-12-01
40315,2024-12-01 01:58:00,49,F,Ростов-на-Дону,TikTok,rare,2024-11-25,2024-12-01
40316,2024-12-01 21:25:00,37,M,Екатеринбург,TikTok,one_time,2024-11-25,2024-12-01
40317,2024-12-01 08:00:00,66,F,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40318,2024-12-01 08:47:00,40,M,Другие регионы,Social Media,medium,2024-11-25,2024-12-01
40319,2024-12-01 18:37:00,31,F,Московская область,SEO,rare,2024-11-25,2024-12-01
40320,2024-12-01 08:42:00,65,F,Нижний Новгород,TikTok,one_time,2024-11-25,2024-12-01
40321,2024-12-01 04:18:00,42,F,Другие регионы,TikTok,medium,2024-11-25,2024-12-01
40322,2024-12-01 10:21:00,39,M,Другие регионы,Affiliate,medium,2024-11-25,2024-12-01
40323,2024-12-01 03:28:00,37,M,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40324,2024-12-01 13:43:00,35,F,Москва,TikTok,rare,2024-11-25,2024-12-01
40325,2024-12-01 11:42:00,35,F,Москва,TikTok,medium,2024-11-25,2024-12-01
40326,2024-12-01 23:55:00,69,M,Краснодар,TikTok,medium,2024-11-25,2024-12-01
40327,2024-12-01 01:42:00,24,M,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40328,2024-12-01 16:23:00,26,M,Санкт-Петербург,Email Marketing,regular,2024-11-25,2024-12-01
40329,2024-12-01 19:34:00,64,M,Другие регионы,TikTok,medium,2024-11-25,2024-12-01
40330,2024-12-01 02:42:00,30,M,Нижний Новгород,TikTok,medium,2024-11-25,2024-12-01
40331,2024-12-01 05:23:00,58,M,Москва,TikTok,rare,2024-11-25,2024-12-01
40332,2024-12-01 19:50:00,65,M,Москва,Affiliate,rare,2024-11-25,2024-12-01
40333,2024-12-01 15:33:00,70,F,Санкт-Петербург,Social Media,regular,2024-11-25,2024-12-01
40334,2024-12-01 16:12:00,38,F,Новосибирск,TikTok,medium,2024-11-25,2024-12-01
40335,2024-12-01 16:31:00,56,F,Москва,Social Media,medium,2024-11-25,2024-12-01
40336,2024-12-01 19:44:00,48,M,Санкт-Петербург,Affiliate,rare,2024-11-25,2024-12-01
40337,2024-12-01 12:08:00,24,M,Другие регионы,TikTok,one_time,2024-11-25,2024-12-01
40338,2024-12-01 09:00:00,54,M,Московская область,Affiliate,rare,2024-11-25,2024-12-01
40339,2024-12-01 13:30:00,60,M,Санкт-Петербург,TikTok,regular,2024-11-25,2024-12-01
40340,2024-12-01 01:23:00,41,F,Москва,TikTok,medium,2024-11-25,2024-12-01
40341,2024-12-01 12:55:00,34,M,Москва,TikTok,one_time,2024-11-25,2024-12-01
40342,2024-12-01 18:16:00,66,F,Москва,Social Media,medium,2024-11-25,2024-12-01
40343,2024-12-01 14:28:00,53,F,Санкт-Петербург,TikTok,medium,2024-11-25,2024-12-01
40344,2024-12-01 18:46:00,61,M,Санкт-Петербург,SEO,medium,2024-11-25,2024-12-01
40345,2024-12-01 06:08:00,18,F,Москва,TikTok,rare,2024-11-25,2024-12-01
40346,2024-12-01 06:01:00,70,M,Московская область,Affiliate,rare,2024-11-25,2024-12-01
40347,2024-12-01 02:14:00,35,M,Санкт-Петербург,Social Media,regular,2024-11-25,2024-12-01
40348,2024-12-01 02:22:00,67,F,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40349,2024-12-01 22:41:00,27,M,Санкт-Петербург,TikTok,one_time,2024-11-25,2024-12-01
40350,2024-12-01 19:47:00,67,F,Ростов-на-Дону,TikTok,rare,2024-11-25,2024-12-01
40351,2024-12-01 08:50:00,48,F,Москва,TikTok,rare,2024-11-25,2024-12-01
40352,2024-12-01 23:12:00,22,M,Санкт-Петербург,TikTok,medium,2024-11-25,2024-12-01
40353,2024-12-01 23:46:00,20,M,Санкт-Петербург,TikTok,one_time,2024-11-25,2024-12-01
40354,2024-12-01 10:50:00,47,M,Другие регионы,TikTok,medium,2024-11-25,2024-12-01
40355,2024-12-01 07:28:00,47,M,Новосибирск,TikTok,rare,2024-11-25,2024-12-01
40356,2024-12-01 11:38:00,25,F,Москва,TikTok,regular,2024-11-25,2024-12-01
40357,2024-12-01 11:08:00,25,F,Москва,Affiliate,regular,2024-11-25,2024-12-01
40358,2024-12-01 18:44:00,36,M,Московская область,TikTok,regular,2024-11-25,2024-12-01
40359,2024-12-01 17:15:00,20,M,Московская область,TikTok,one_time,2024-11-25,2024-12-01
40360,2024-12-01 16:40:00,61,M,Москва,TikTok,medium,2024-11-25,2024-12-01
40361,2024-12-01 20:43:00,19,M,Москва,TikTok,rare,2024-11-25,2024-12-01
40362,2024-12-01 08:01:00,51,M,Московская область,TikTok,rare,2024-11-25,2024-12-01
40364,2024-12-01 21:15:00,64,M,Москва,Social Media,regular,2024-11-25,2024-12-01
40365,2024-12-01 20:35:00,36,F,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40366,2024-12-01 23:13:00,31,F,Москва,TikTok,medium,2024-11-25,2024-12-01
40367,2024-12-01 03:26:00,53,M,Другие регионы,TikTok,medium,2024-11-25,2024-12-01
40368,2024-12-01 19:40:00,18,M,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40369,2024-12-01 06:36:00,26,M,Санкт-Петербург,Social Media,medium,2024-11-25,2024-12-01
40370,2024-12-01 01:24:00,19,F,Москва,TikTok,rare,2024-11-25,2024-12-01
40371,2024-12-01 05:23:00,38,M,Московская область,TikTok,medium,2024-11-25,2024-12-01
40372,2024-12-01 02:25:00,48,M,Москва,Affiliate,rare,2024-11-25,2024-12-01
40373,2024-12-01 19:04:00,27,F,Московская область,TikTok,regular,2024-11-25,2024-12-01
40374,2024-12-01 23:47:00,32,M,Новосибирск,TikTok,rare,2024-11-25,2024-12-01
40375,2024-12-01 04:29:00,44,F,Санкт-Петербург,Affiliate,one_time,2024-11-25,2024-12-01
40376,2024-12-01 16:42:00,42,M,Москва,Social Media,rare,2024-11-25,2024-12-01
40377,2024-12-01 08:52:00,62,F,Москва,TikTok,medium,2024-11-25,2024-12-01
40378,2024-12-01 04:53:00,22,F,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40379,2024-12-01 01:02:00,62,F,Санкт-Петербург,Social Media,medium,2024-11-25,2024-12-01
40380,2024-12-01 09:32:00,23,F,Другие регионы,TikTok,one_time,2024-11-25,2024-12-01
40381,2024-12-01 11:23:00,61,M,Ростов-на-Дону,TikTok,medium,2024-11-25,2024-12-01
40382,2024-12-01 20:35:00,21,F,Екатеринбург,TikTok,rare,2024-11-25,2024-12-01
40383,2024-12-01 10:01:00,63,F,Ростов-на-Дону,TikTok,medium,2024-11-25,2024-12-01
40384,2024-12-01 01:41:00,70,M,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40385,2024-12-01 23:19:00,44,M,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40386,2024-12-01 06:36:00,35,F,Другие регионы,TikTok,one_time,2024-11-25,2024-12-01
40387,2024-12-01 02:56:00,70,F,Новосибирск,TikTok,medium,2024-11-25,2024-12-01
40388,2024-12-01 22:57:00,31,M,Москва,Social Media,one_time,2024-11-25,2024-12-01
40389,2024-12-01 13:55:00,61,F,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40390,2024-12-01 08:07:00,28,M,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40391,2024-12-01 12:03:00,40,M,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40392,2024-12-01 13:57:00,28,F,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40393,2024-12-01 06:03:00,45,F,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40394,2024-12-01 09:22:00,26,F,Московская область,Affiliate,medium,2024-11-25,2024-12-01
40395,2024-12-01 02:52:00,29,F,Москва,TikTok,regular,2024-11-25,2024-12-01
40396,2024-12-01 16:30:00,69,M,Москва,TikTok,regular,2024-11-25,2024-12-01
40397,2024-12-01 00:55:00,50,F,Ростов-на-Дону,TikTok,one_time,2024-11-25,2024-12-01
40398,2024-12-01 04:01:00,22,M,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40399,2024-12-01 04:11:00,29,F,Другие регионы,Social Media,regular,2024-11-25,2024-12-01
40400,2024-12-01 20:00:00,56,F,Московская область,Affiliate,rare,2024-11-25,2024-12-01
40401,2024-12-01 07:48:00,21,M,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40402,2024-12-01 19:32:00,57,F,Москва,TikTok,medium,2024-11-25,2024-12-01
40403,2024-12-01 07:29:00,31,M,Москва,TikTok,rare,2024-11-25,2024-12-01
40404,2024-12-01 20:20:00,33,F,Московская область,TikTok,rare,2024-11-25,2024-12-01
40405,2024-12-01 05:37:00,48,M,Москва,TikTok,rare,2024-11-25,2024-12-01
40406,2024-12-01 03:23:00,36,F,Другие регионы,Social Media,regular,2024-11-25,2024-12-01
40407,2024-12-01 02:12:00,42,F,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40408,2024-12-01 13:43:00,50,M,Москва,TikTok,medium,2024-11-25,2024-12-01
40409,2024-12-01 15:46:00,53,M,Нижний Новгород,Affiliate,medium,2024-11-25,2024-12-01
40410,2024-12-01 14:56:00,64,M,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40411,2024-12-01 12:50:00,61,M,Другие регионы,Email Marketing,rare,2024-11-25,2024-12-01
40412,2024-12-01 05:33:00,53,M,Московская область,TikTok,rare,2024-11-25,2024-12-01
40413,2024-12-01 04:13:00,65,M,Екатеринбург,TikTok,medium,2024-11-25,2024-12-01
40414,2024-12-01 03:03:00,58,M,Новосибирск,TikTok,regular,2024-11-25,2024-12-01
40415,2024-12-01 04:45:00,37,M,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40416,2024-12-01 16:56:00,30,M,Другие регионы,Affiliate,medium,2024-11-25,2024-12-01
40417,2024-12-01 09:01:00,56,M,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40418,2024-12-01 20:13:00,60,F,Москва,TikTok,medium,2024-11-25,2024-12-01
40419,2024-12-01 07:37:00,53,F,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40420,2024-12-01 03:41:00,30,F,Нижний Новгород,TikTok,rare,2024-11-25,2024-12-01
40421,2024-12-01 14:20:00,18,M,Новосибирск,TikTok,one_time,2024-11-25,2024-12-01
40422,2024-12-01 13:38:00,26,F,Москва,TikTok,medium,2024-11-25,2024-12-01
40423,2024-12-01 19:24:00,64,F,Другие регионы,TikTok,regular,2024-11-25,2024-12-01
40424,2024-12-01 00:12:00,55,M,Московская область,TikTok,rare,2024-11-25,2024-12-01
40425,2024-12-01 08:08:00,60,M,Москва,TikTok,rare,2024-11-25,2024-12-01
40426,2024-12-01 00:45:00,59,M,Новосибирск,TikTok,medium,2024-11-25,2024-12-01
40427,2024-12-01 19:25:00,18,F,Нижний Новгород,TikTok,rare,2024-11-25,2024-12-01
40428,2024-12-01 13:45:00,28,M,Московская область,TikTok,medium,2024-11-25,2024-12-01
40429,2024-12-01 06:23:00,41,M,Москва,TikTok,medium,2024-11-25,2024-12-01
40430,2024-12-01 23:21:00,36,M,Другие регионы,TikTok,medium,2024-11-25,2024-12-01
40431,2024-12-01 14:20:00,62,M,Москва,TikTok,medium,2024-11-25,2024-12-01
40432,2024-12-01 20:32:00,49,F,Санкт-Петербург,TikTok,medium,2024-11-25,2024-12-01
40433,2024-12-01 18:23:00,32,M,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40434,2024-12-01 15:25:00,62,M,Нижний Новгород,TikTok,medium,2024-11-25,2024-12-01
40435,2024-12-01 08:48:00,36,M,Москва,TikTok,one_time,2024-11-25,2024-12-01
40436,2024-12-01 03:40:00,27,M,Московская область,Affiliate,medium,2024-11-25,2024-12-01
40437,2024-12-01 06:14:00,62,M,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40438,2024-12-01 01:36:00,52,F,Московская область,Affiliate,rare,2024-11-25,2024-12-01
40439,2024-12-01 00:34:00,46,F,Другие регионы,Affiliate,one_time,2024-11-25,2024-12-01
40440,2024-12-01 14:30:00,46,F,Нижний Новгород,SEO,medium,2024-11-25,2024-12-01
40442,2024-12-01 09:25:00,70,F,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40443,2024-12-01 13:47:00,35,M,Другие регионы,TikTok,one_time,2024-11-25,2024-12-01
40444,2024-12-01 11:59:00,52,F,Московская область,TikTok,rare,2024-11-25,2024-12-01
40496,2024-12-02 15:15:00,47,M,Москва,TikTok,regular,2024-12-02,2024-12-01
40445,2024-12-01 20:03:00,38,F,Санкт-Петербург,TikTok,rare,2024-11-25,2024-12-01
40446,2024-12-01 21:33:00,30,M,Москва,TikTok,medium,2024-11-25,2024-12-01
40447,2024-12-01 23:11:00,57,F,Ростов-на-Дону,TikTok,rare,2024-11-25,2024-12-01
40448,2024-12-01 01:22:00,57,M,Москва,TikTok,regular,2024-11-25,2024-12-01
40449,2024-12-01 01:46:00,48,M,Санкт-Петербург,TikTok,one_time,2024-11-25,2024-12-01
40450,2024-12-01 06:03:00,23,M,Другие регионы,TikTok,rare,2024-11-25,2024-12-01
40452,2024-12-01 18:55:00,29,M,Санкт-Петербург,TikTok,medium,2024-11-25,2024-12-01
40453,2024-12-01 16:30:00,41,M,Московская область,Social Media,rare,2024-11-25,2024-12-01
40454,2024-12-01 02:48:00,21,F,Другие регионы,Social Media,medium,2024-11-25,2024-12-01
40455,2024-12-01 10:43:00,34,F,Новосибирск,TikTok,one_time,2024-11-25,2024-12-01
40456,2024-12-01 17:53:00,55,F,Санкт-Петербург,TikTok,one_time,2024-11-25,2024-12-01
40457,2024-12-02 22:12:00,48,F,Екатеринбург,TikTok,one_time,2024-12-02,2024-12-01
40458,2024-12-02 05:02:00,21,M,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40459,2024-12-02 16:53:00,51,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
40460,2024-12-02 03:26:00,69,M,Московская область,Affiliate,rare,2024-12-02,2024-12-01
40461,2024-12-02 23:43:00,58,M,Санкт-Петербург,TikTok,one_time,2024-12-02,2024-12-01
40462,2024-12-02 07:18:00,58,F,Санкт-Петербург,TikTok,rare,2024-12-02,2024-12-01
40463,2024-12-02 00:30:00,45,M,Москва,TikTok,one_time,2024-12-02,2024-12-01
40464,2024-12-02 13:18:00,25,F,Другие регионы,TikTok,regular,2024-12-02,2024-12-01
40465,2024-12-02 14:34:00,53,F,Москва,TikTok,medium,2024-12-02,2024-12-01
40466,2024-12-02 14:40:00,36,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
40467,2024-12-02 23:09:00,36,F,Московская область,TikTok,regular,2024-12-02,2024-12-01
40468,2024-12-02 17:06:00,59,F,Новосибирск,TikTok,rare,2024-12-02,2024-12-01
40469,2024-12-02 03:58:00,50,F,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40470,2024-12-02 09:17:00,29,M,Москва,Social Media,regular,2024-12-02,2024-12-01
40471,2024-12-02 05:47:00,53,M,Санкт-Петербург,Affiliate,one_time,2024-12-02,2024-12-01
40472,2024-12-02 03:33:00,45,M,Санкт-Петербург,TikTok,rare,2024-12-02,2024-12-01
40473,2024-12-02 02:14:00,46,M,Санкт-Петербург,TikTok,rare,2024-12-02,2024-12-01
40474,2024-12-02 23:59:00,53,M,Санкт-Петербург,Social Media,rare,2024-12-02,2024-12-01
40475,2024-12-02 15:52:00,36,M,Москва,TikTok,rare,2024-12-02,2024-12-01
40476,2024-12-02 04:34:00,35,M,Другие регионы,TikTok,regular,2024-12-02,2024-12-01
40477,2024-12-02 21:59:00,30,F,Москва,TikTok,medium,2024-12-02,2024-12-01
40478,2024-12-02 07:39:00,26,M,Москва,TikTok,rare,2024-12-02,2024-12-01
40479,2024-12-02 04:28:00,32,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
40480,2024-12-02 00:52:00,60,F,Москва,TikTok,one_time,2024-12-02,2024-12-01
40482,2024-12-02 02:24:00,69,M,Москва,Affiliate,medium,2024-12-02,2024-12-01
40483,2024-12-02 16:22:00,52,M,Другие регионы,TikTok,regular,2024-12-02,2024-12-01
40484,2024-12-02 07:33:00,41,M,Москва,TikTok,regular,2024-12-02,2024-12-01
40485,2024-12-02 00:50:00,44,M,Нижний Новгород,TikTok,medium,2024-12-02,2024-12-01
40486,2024-12-02 12:21:00,29,F,Москва,TikTok,one_time,2024-12-02,2024-12-01
40487,2024-12-02 20:40:00,26,F,Ростов-на-Дону,TikTok,rare,2024-12-02,2024-12-01
40488,2024-12-02 02:06:00,67,M,Санкт-Петербург,TikTok,one_time,2024-12-02,2024-12-01
40489,2024-12-02 19:29:00,64,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
40490,2024-12-02 21:29:00,49,F,Ростов-на-Дону,TikTok,rare,2024-12-02,2024-12-01
40491,2024-12-02 16:31:00,57,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
40492,2024-12-02 09:51:00,64,F,Санкт-Петербург,SEO,regular,2024-12-02,2024-12-01
40493,2024-12-02 23:08:00,34,F,Екатеринбург,TikTok,one_time,2024-12-02,2024-12-01
40494,2024-12-02 12:25:00,29,F,Ростов-на-Дону,TikTok,medium,2024-12-02,2024-12-01
40495,2024-12-02 17:00:00,29,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
40497,2024-12-02 08:43:00,56,F,Москва,TikTok,one_time,2024-12-02,2024-12-01
40498,2024-12-02 04:19:00,45,M,Ростов-на-Дону,TikTok,rare,2024-12-02,2024-12-01
40499,2024-12-02 01:57:00,52,F,Москва,TikTok,medium,2024-12-02,2024-12-01
40500,2024-12-02 02:55:00,43,F,Другие регионы,TikTok,one_time,2024-12-02,2024-12-01
40501,2024-12-02 13:51:00,59,M,Екатеринбург,TikTok,medium,2024-12-02,2024-12-01
40502,2024-12-02 11:10:00,52,M,Санкт-Петербург,TikTok,regular,2024-12-02,2024-12-01
40503,2024-12-02 07:50:00,66,M,Москва,TikTok,one_time,2024-12-02,2024-12-01
40504,2024-12-02 09:23:00,37,F,Ростов-на-Дону,TikTok,one_time,2024-12-02,2024-12-01
40505,2024-12-02 09:07:00,27,F,Другие регионы,Affiliate,rare,2024-12-02,2024-12-01
40506,2024-12-02 02:08:00,40,M,Москва,TikTok,regular,2024-12-02,2024-12-01
40507,2024-12-02 08:10:00,56,M,Санкт-Петербург,TikTok,rare,2024-12-02,2024-12-01
40508,2024-12-02 23:28:00,63,M,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40509,2024-12-02 06:09:00,54,M,Другие регионы,TikTok,one_time,2024-12-02,2024-12-01
40510,2024-12-02 07:04:00,44,F,Новосибирск,TikTok,medium,2024-12-02,2024-12-01
40511,2024-12-02 11:26:00,41,F,Санкт-Петербург,Affiliate,rare,2024-12-02,2024-12-01
40512,2024-12-02 15:41:00,68,M,Москва,Affiliate,regular,2024-12-02,2024-12-01
40513,2024-12-02 07:43:00,67,M,Новосибирск,TikTok,regular,2024-12-02,2024-12-01
40514,2024-12-02 11:27:00,42,F,Другие регионы,Social Media,medium,2024-12-02,2024-12-01
40515,2024-12-02 17:43:00,25,M,Москва,SEO,medium,2024-12-02,2024-12-01
40516,2024-12-02 01:04:00,38,M,Московская область,TikTok,rare,2024-12-02,2024-12-01
40517,2024-12-02 23:41:00,61,M,Москва,Affiliate,medium,2024-12-02,2024-12-01
40518,2024-12-02 17:44:00,58,F,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40519,2024-12-02 13:30:00,40,M,Москва,TikTok,medium,2024-12-02,2024-12-01
40520,2024-12-02 08:20:00,24,M,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40521,2024-12-02 06:08:00,44,M,Новосибирск,Affiliate,regular,2024-12-02,2024-12-01
40522,2024-12-02 12:00:00,25,M,Другие регионы,SEO,regular,2024-12-02,2024-12-01
40523,2024-12-02 05:29:00,22,M,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40524,2024-12-02 02:12:00,42,M,Санкт-Петербург,TikTok,rare,2024-12-02,2024-12-01
40525,2024-12-02 17:34:00,56,F,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40526,2024-12-02 14:39:00,46,M,Московская область,Social Media,regular,2024-12-02,2024-12-01
40527,2024-12-02 21:47:00,43,F,Екатеринбург,TikTok,medium,2024-12-02,2024-12-01
40528,2024-12-02 23:11:00,53,M,Краснодар,Affiliate,medium,2024-12-02,2024-12-01
40529,2024-12-02 09:13:00,53,F,Другие регионы,TikTok,medium,2024-12-02,2024-12-01
40530,2024-12-02 16:02:00,18,M,Москва,TikTok,medium,2024-12-02,2024-12-01
40531,2024-12-02 10:14:00,28,F,Другие регионы,TikTok,medium,2024-12-02,2024-12-01
40532,2024-12-02 15:27:00,19,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
40533,2024-12-02 12:12:00,29,M,Другие регионы,Social Media,medium,2024-12-02,2024-12-01
40534,2024-12-02 20:35:00,34,M,Московская область,TikTok,regular,2024-12-02,2024-12-01
40535,2024-12-02 13:34:00,64,F,Москва,SEO,one_time,2024-12-02,2024-12-01
40537,2024-12-02 02:25:00,65,F,Ростов-на-Дону,TikTok,medium,2024-12-02,2024-12-01
40538,2024-12-02 12:19:00,33,F,Новосибирск,TikTok,regular,2024-12-02,2024-12-01
40539,2024-12-02 02:35:00,69,F,Санкт-Петербург,TikTok,one_time,2024-12-02,2024-12-01
40540,2024-12-02 02:03:00,42,M,Московская область,TikTok,medium,2024-12-02,2024-12-01
40541,2024-12-02 03:34:00,48,M,Другие регионы,TikTok,medium,2024-12-02,2024-12-01
40542,2024-12-02 03:09:00,59,M,Москва,TikTok,medium,2024-12-02,2024-12-01
40543,2024-12-02 11:16:00,58,F,Другие регионы,TikTok,regular,2024-12-02,2024-12-01
40544,2024-12-02 20:32:00,37,F,Другие регионы,TikTok,medium,2024-12-02,2024-12-01
40545,2024-12-02 16:41:00,61,F,Москва,TikTok,medium,2024-12-02,2024-12-01
40546,2024-12-02 16:21:00,56,M,Другие регионы,TikTok,medium,2024-12-02,2024-12-01
40547,2024-12-02 06:18:00,46,F,Санкт-Петербург,TikTok,medium,2024-12-02,2024-12-01
40548,2024-12-02 23:18:00,25,F,Москва,Affiliate,regular,2024-12-02,2024-12-01
40549,2024-12-02 19:10:00,44,M,Санкт-Петербург,Email Marketing,medium,2024-12-02,2024-12-01
40550,2024-12-02 22:31:00,57,M,Москва,TikTok,one_time,2024-12-02,2024-12-01
40551,2024-12-02 05:57:00,34,M,Другие регионы,TikTok,one_time,2024-12-02,2024-12-01
40552,2024-12-02 15:44:00,24,F,Нижний Новгород,TikTok,one_time,2024-12-02,2024-12-01
40553,2024-12-02 20:32:00,70,F,Москва,Social Media,one_time,2024-12-02,2024-12-01
40554,2024-12-02 13:41:00,31,F,Другие регионы,TikTok,rare,2024-12-02,2024-12-01
